old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at,new_tipo,GBytes_in,GBytes_out,GBytes_total,last_use,days_since_use,use_cat,provedor
MGSI000824,MGSF000192,prefeitura,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC8F4D38,Manhuaçu,-20.2585506439209,-42.03438186645508,MG,FTB-015044,2021-10-19,2026-10-19,Outros,84.14795203041285,13.08286619372666,97.23081822413953,2024-10-29,2,Online,SES
ACSI000431,ACSF000178,prefeitura,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,,-8.266410827636719,-72.74244689941406,AC,FTB-015445,2021-12-22,2026-12-22,Outros,,,,2024-10-24,7,Offline,Hughesnet
ALSI000923,ALSF000321,prefeitura,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA7F824,Feira Grande,-9.900500297546388,-36.678321838378906,AL,FTB-015785,2022-01-25,2027-01-25,Outros,,,,2024-10-22,9,Offline,Viasat
ALSI000926,ALSF000298,prefeitura,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),NOT_AVAILABLE,Japaratinga,-9.088500022888184,-35.25830841064453,AL,FTB-016002,2022-02-08,2027-02-08,Outros,,,,2024-10-27,4,Atenção,SES
ALSI000978,ALSI000978,prefeitura,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCAE2798,Cacimbinhas,-9.400500297546388,-36.99031829833984,AL,FTB-015854,2022-01-28,2027-01-28,Outros,,,,2024-10-31,0,Online,Viasat
MASI001807,MASI001807,prefeitura,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA87444,Governador Eugênio Barros,-5.323470115661621,-44.247371673583984,MA,FTB-015997,2022-02-08,2027-02-08,Outros,0.0717473942786455,0.4980079475790262,0.5697553418576717,2024-10-28,3,Online,SES
MASI001809,MASI001809,prefeitura,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC9414D0,Sucupira do Norte,-6.477479934692383,-44.1923713684082,MA,FTB-016033,2022-02-10,2027-02-10,Outros,0.0680135050788521,0.4774289363995194,0.5454424414783716,2024-10-30,1,Online,Viasat
BASI002215,BASF000162,prefeitura,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC981C30,Inhambupe,-11.784509658813477,-38.353328704833984,BA,FTB-016246,2022-03-09,2027-03-09,Outros,,,,2024-10-31,0,Online,SES
ESSI000479,ESSI000479,prefeitura,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC9EB0A8,Bom Jesus do Norte,-21.114551544189453,-41.67237854003906,ES,FTB-016240,2022-03-08,2027-03-08,Outros,,,,2024-10-29,2,Online,SES
PASI003188,PASF000231,prefeitura,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC8E6144,Novo Progresso,-7.147469997406006,-55.38243865966797,PA,FTB-016771,2022-04-07,2027-04-07,Outros,129.15415747091174,15.47159202862531,144.62574949953705,2024-10-30,1,Online,SES
MASI001806,MASI001806,prefeitura,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC944CB0,Formosa da Serra Negra,-6.435470104217529,-46.19139099121094,MA,FTB-016852,2022-04-09,2027-04-09,Outros,0.0455016968771815,0.480120001360774,0.5256216982379556,2024-10-31,0,Online,Viasat
MGSI001328,MGSI001328,prefeitura,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA53D4C,Manhuaçu,-20.25,-42.02999877929688,MG,FTB-021497,2022-07-26,2027-07-26,Outros,,,,2024-10-25,6,Offline,Viasat
MGSI001337,MGSF000110,prefeitura,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC94473C,Estrela Dalva,-21.739999771118164,-42.459999084472656,MG,FTB-017823,2022-05-02,2027-05-02,Outros,14.709741542115808,1.8758922405540943,16.585633782669902,2024-10-29,2,Online,Hughesnet
GOSI000211,GOSI000211,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0034-GESAC Brasil WiFi,NOT_AVAILABLE,Cristalina,-16.769519805908203,-47.61441040039063,GO,FTB-020463,2022-06-20,2027-06-20,Outros,,,,2024-10-29,2,Online,SES
CESI001393,CESI001393,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0034-GESAC Brasil WiFi,NOT_AVAILABLE,Beberibe,-4.180459976196289,-38.13132858276367,CE,FTB-020592,2022-06-24,2027-06-24,Outros,,,,2024-10-30,1,Online,SES
PBSI000613,PBSI000613,prefeitura,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3A8A85,Olivedos,-6.991479873657227,-36.24430084228516,PB,FTB-020750,2022-06-29,2027-06-29,Outros,,,,2024-10-30,1,Online,Viasat
ACSI000699,ACSI000699,prefeitura,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC340E3D,Assis Brasil,-10.94145965576172,-69.56752014160156,AC,FTB-020828,2022-06-30,2027-06-30,Outros,,,,2024-10-30,1,Online,Viasat
RJSI000503,RJSI000503,prefeitura,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA22760,Porciúncula,-20.96355056762696,-42.0413818359375,RJ,FTB-021610,2022-07-28,2027-07-28,Outros,0.0006811218336224,4.701130092144013e-05,0.0007281331345438,2024-10-31,0,Online,Viasat
PRSF000002,PRSF000002,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BCA4C9B0,CASTRO,-24.92594337463379,-49.72741317749024,PR,FTB-021350,2022-07-22,2027-07-22,Outros,28.452289602719247,2.52305862121284,30.975348223932087,2024-10-22,9,Offline,Viasat
PRSF000003,PRSF000003,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BCA16AB8,CASTRO,-24.84785270690918,-49.61931228637695,PR,FTB-021314,2022-07-21,2027-07-21,Outros,61.7925421493128,10.036817137151957,71.82935928646475,2024-10-28,3,Online,SES
PRSF000004,PRSF000004,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BCA865D8,CASTRO,-24.6697940826416,-49.58388519287109,PR,FTB-021278,2022-07-20,2027-07-20,Outros,20.42448273394257,1.733721706084907,22.158204440027475,2024-10-29,2,Online,SES
PRSF000005,PRSF000005,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BCA4F7B0,CASTRO,-24.78359603881836,-49.61227798461914,PR,FTB-021313,2022-07-21,2027-07-21,Outros,8.903540996834636,1.3345813807100058,10.23812237754464,2024-10-31,0,Online,Viasat
PRSF000006,PRSF000006,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC8E6FE0,CASTRO,-24.86203384399414,-49.681114196777344,PR,FTB-021316,2022-07-21,2027-07-21,Outros,41.84575213491917,8.689456965774298,50.53520910069346,2024-10-28,3,Online,Hughesnet
PRSF000007,PRSF000007,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BCB70678,CASTRO,-24.8777084350586,-49.98344421386719,PR,FTB-021544,2022-07-27,2027-07-27,Outros,16.4061610866338,1.124119750224054,17.530280836857855,2024-10-28,3,Online,Viasat
PRSF000001,PRSF000001,prefeitura,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BCAD7F78,CASTRO,-24.845977783203125,-49.621124267578125,PR,FTB-021311,2022-07-21,2027-07-21,Outros,,,,2024-10-31,0,Online,SES
BASI004027,BASF001325,prefeitura,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4D164,,-14.866530418395996,-40.83935928344727,BA,FTB-023990,2022-09-23,2027-09-23,Outros,12.295261850580571,0.9936983427032828,13.288960193283856,2024-10-22,9,Offline,Viasat
PISI000902,PISI000902,prefeitura,Will Not Migrate,Terminated,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BC9EC87C,Massapê do Piauí,-7.463479995727539,-41.12635040283203,PI,FTB-012975,2024-09-26,2029-09-26,Outros,,,,2024-10-23,8,Offline,SES
MGSI001609,MGSF000238,prefeitura,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC8E5090,Pedrinópolis,-19.228530883789062,-47.46240997314453,MG,FTB-026410,2022-12-16,2027-12-16,Outros,104.74550795555116,9.56117587722838,114.30668383277953,2024-10-27,4,Atenção,Viasat
MTSI000463,MTSF000063,prefeitura,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCBE5F3C,,-12.178500175476074,-51.50643157958984,MT,FTB-026992,2023-04-19,2028-04-19,Outros,31.81229226477444,2.4596371119841933,34.271929376758635,2024-10-31,0,Online,Viasat
PRSI000338,PRSF000049,prefeitura,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC7071CC,,-23.209453582763672,-51.37371063232422,PR,FTB-026902,2023-03-23,2028-03-23,Outros,45.341667057015,2.775521470233798,48.1171885272488,2024-10-31,0,Online,SES
AMSI000029,AMSF000032,batalhao,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E6F20,,-0.1288889944553375,-67.0697250366211,AM,FTB-007911,2019-07-12,2024-07-12,Outros,48.60688930097968,10.69980110321194,59.30669040419161,2024-10-28,3,Online,Hughesnet
AMSI000047,AMSI000047,batalhao,Other Providers,Ativo,SB2MODEM,0001-GESAC 10Mbps,00A0BC419F1E,HUMAITÁ,-7.555799961090088,-63.088600158691406,AM,FTB-008690,2019-07-29,2024-07-29,Outros,338.03362037055194,27.93410808686167,365.9677284574136,2024-10-27,4,Atenção,Viasat
AMSI000017,AMSF000998,batalhao,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA878A8,,-4.2452778816223145,-69.93611145019531,AM,FTB-004027,2019-05-14,2024-05-14,Outros,,,,2024-10-29,2,Online,Hughesnet
GOSI000059,GOSF000025,batalhao,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC565FF8,,-14.916111946105955,-51.238887786865234,GO,FTB-005586,2019-06-03,2024-06-03,Outros,333.98313417006284,35.65897966828197,369.6421138383448,2024-10-25,6,Offline,Hughesnet
PESI000146,PESI000146,batalhao,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,PETROLINA,-9.383000373840332,-40.48199844360352,PE,FTB-004313,2019-05-17,2024-05-17,Outros,,,,2024-10-31,0,Online,Viasat
RSSI000099,RSSI000099,batalhao,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,NOVA SANTA RITA,-29.89109992980957,-51.27690124511719,RS,FTB-005549,2019-06-03,2024-06-03,Outros,,,,2024-10-30,1,Online,Viasat
RSSI000115,RSSF000098,batalhao,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC78C4E4,,-29.78352928161621,-55.792510986328125,RS,FTB-006531,2019-06-14,2024-06-14,Outros,150.17519115190953,19.24151117261499,169.41670232452452,2024-10-23,8,Offline,Viasat
RSSI000082,RSSF000079,batalhao,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC70575C,,-29.839550018310547,-51.14448165893555,RS,FTB-005615,2019-06-04,2024-06-04,Outros,38.1245024073869,2.385928714647889,40.51043112203479,2024-10-30,1,Online,Viasat
SCSI000017,SCSF000053,batalhao,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCBA8378,,-26.25833320617676,-51.06666564941406,SC,FTB-006830,2019-06-20,2024-06-20,Outros,201.62163938581944,11.822278268635271,213.4439176544547,2024-10-24,7,Offline,SES
PRSI000009,PRSF000074,batalhao,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC78E580,,-24.956531524658203,-53.45547103881836,PR,FTB-006949,2019-06-25,2024-06-25,Outros,99.79896444268525,15.946131258271636,115.74509570095688,2024-10-29,2,Online,Viasat
RSSI000093,RSSI000093,batalhao,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTA CRUZ DO SUL,-29.727500915527344,-52.42890167236328,RS,FTB-006770,2019-06-19,2024-06-19,Outros,,,,2024-10-30,1,Online,Viasat
ACSI000321,ACSI000321,batalhao,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Rio Branco,-9.971699714660645,-67.85659790039062,AC,FTB-012803,2020-09-08,2025-09-08,Outros,,,,2024-10-29,2,Online,Viasat
PASI000492,PASI000492,icmbio,Other Providers,Ativo,SB2MODEM,0001-GESAC 10Mbps,00A0BC33407B,BAIÃO,-3.2260000705718994,-49.7509994506836,PA,FTB-003856,2019-05-09,2024-05-09,Outros,46.264859706163406,10.654012254439294,56.9188719606027,2024-10-31,0,Online,Viasat
PASI000507,PASI000507,icmbio,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.5441999435424805,-55.125,PA,FTB-008348,2019-07-23,2024-07-23,Outros,,,,2024-10-31,0,Online,Viasat
PASI000512,PASI000512,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.795599937438965,-55.18669891357422,PA,FTB-009077,2019-08-12,2024-08-12,Outros,,,,2024-10-31,0,Online,Hughesnet
PASI000499,PASI000499,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,AVEIRO,-3.3333001136779785,-55.32170104980469,PA,FTB-009922,2019-10-21,2024-10-21,Outros,,,,2024-10-31,0,Online,SES
PASI000503,PASI000503,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.9103000164031982,-55.69139862060547,PA,FTB-009167,2019-08-15,2024-08-15,Outros,,,,2024-10-28,3,Online,SES
PASI000505,PASI000505,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.7897000312805176,-55.60169982910156,PA,FTB-009399,2019-08-27,2024-08-27,Outros,,,,2024-10-25,6,Offline,Hughesnet
PASI000506,PASI000506,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.432499885559082,-54.91419982910156,PA,FTB-008379,2019-07-23,2024-07-23,Outros,,,,2024-10-31,0,Online,Viasat
PASI000508,PASI000508,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.841099977493286,-55.181400299072266,PA,FTB-008372,2019-07-23,2024-07-23,Outros,,,,2024-10-31,0,Online,Hughesnet
PASI000509,PASI000509,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.4305999279022217,-55.18610000610352,PA,FTB-009734,2019-09-25,2024-09-25,Outros,,,,2024-10-27,4,Atenção,Viasat
PASI000510,PASI000510,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.3931000232696533,-55.10359954833984,PA,FTB-009733,2019-09-25,2024-09-25,Outros,,,,2024-10-28,3,Online,Viasat
PASI000514,PASI000514,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.916699886322021,-55.20610046386719,PA,FTB-009081,2019-08-12,2024-08-12,Outros,,,,2024-10-29,2,Online,Viasat
PASI000513,PASI000513,icmbio,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,SANTAREM,-2.888099908828736,-55.18830108642578,PA,FTB-009762,2019-09-27,2024-09-27,Outros,,,,2024-10-31,0,Online,Viasat
CESI000286,CESF000295,icmbio,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC6CDBC4,,-3.730024099349976,-40.992652893066406,CE,FTB-007660,2019-07-09,2024-07-09,Outros,15.256457122042775,0.9273878103122116,16.183844932354987,2024-10-22,9,Offline,Hughesnet
BASI000823,BASF001059,icmbio,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB973B4,,-17.892541885375977,-39.37234878540039,BA,FTB-008057,2019-07-16,2024-07-16,Outros,19.314534752629697,1.5642501842230558,20.87878493685276,2024-10-29,2,Online,Viasat
BASI000761,BASF000707,icmbio,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC4FCECC,,-17.746112823486328,-39.23694610595703,BA,FTB-008113,2019-07-17,2024-07-17,Outros,56.7575028995052,6.212390189990401,62.9698930894956,2024-10-23,8,Offline,Viasat
ROSI000187,ROSI000187,icmbio,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Ji-Paraná,-10.068833351135254,-61.97141647338867,RO,FTB-011306,2019-12-28,2024-12-28,Outros,,,,2024-10-25,6,Offline,SES
AMSI000684,AMSI000684,icmbio,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Apuí,-7.1996169090271,-59.89182662963867,AM,FTB-011421,2020-01-27,2025-01-27,Outros,,,,2024-10-25,6,Offline,Viasat
ROSI000215,ROSI000215,icmbio,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,00A0BC2EF238,Porto Velho,-9.439947128295898,-64.22982788085938,RO,FTB-011294,2019-12-23,2024-12-23,Outros,,,,2024-10-28,3,Online,Viasat
AMSI000686,AMSI000686,icmbio,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Canutama,-7.862800121307373,-63.85879898071289,AM,FTB-011566,2020-03-27,2025-03-27,Outros,,,,2024-10-15,16,Offline,SES
AMSI000687,AMSI000687,icmbio,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Manicoré,-8.452699661254883,-61.68479919433594,AM,FTB-011782,2020-05-08,2025-05-08,Outros,,,,2024-10-30,1,Online,Viasat
AMSI000880,AMSI000880,icmbio,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Lábrea,-7.71847677230835,-65.88829803466797,AM,FTB-013326,2024-10-22,2029-10-22,Outros,,,,2024-10-29,2,Online,Hughesnet
AMSI000881,AMSI000881,icmbio,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Lábrea,-7.259459972381592,-64.79849243164062,AM,FTB-013332,2024-10-09,2029-10-09,Outros,,,,2024-10-27,4,Atenção,Viasat
PASI001749,PASI001749,icmbio,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3B0601,São Félix do Xingu,-5.774611949920654,-52.62005615234375,PA,FTB-014372,2021-06-05,2026-06-05,Outros,1.1175870895385742e-06,0.0,1.1175870895385742e-06,2024-10-27,4,Atenção,Viasat
AMSI001105,AMSI001105,icmbio,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC479790,Lábrea,-7.627699851989746,-66.50164794921875,AM,FTB-015758,2022-01-22,2027-01-22,Outros,0.0,0.0,0.0,2024-10-23,8,Offline,Viasat
AMSI001106,AMSI001106,icmbio,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC3CCF78,Lábrea,-7.588334083557129,-66.29472351074219,AM,FTB-010996,2024-10-10,2029-10-10,Outros,0.0,0.0,0.0,2024-10-28,3,Online,Viasat
AMSI001104,AMSI001104,icmbio,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3B5C9C,Lábrea,-7.721429824829102,-66.70890045166016,AM,FTB-015727,2022-01-20,2027-01-20,Outros,8.568167686462402e-07,2.384185791015625e-07,1.0952353477478027e-06,2024-10-18,13,Offline,SES
ACSI000471,ACSI000471,icmbio,Will Not Migrate,Ativo,SB2PLUSMODEM,0015-20/2 Ilimitado 20 (SB2+),00A0BCA4E330,Sena Madureira,-9.725443840026855,-69.48152160644531,AC,FTB-011784,2022-02-08,2027-02-08,Outros,345.3815443739295,23.559696606360376,368.9412409802899,2024-10-18,13,Offline,Viasat
AMSI002099,AMSI002099,icmbio,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Manaus,-3.1024484634399414,-60.02546691894531,AM,FTB-022479,2024-09-25,2029-09-25,Outros,,,,2024-10-28,3,Online,Viasat
AMSI002100,AMSI002100,icmbio,Will Not Migrate,Terminated,,0001-GESAC 10Mbps,NOT_AVAILABLE,Rio Preto da Eva,-2.6994500160217285,-59.70045852661133,AM,FTB-025573,2023-11-10,2028-11-10,Outros,,,,2024-10-27,4,Atenção,Viasat
PASI003923,PASI003923,icmbio,Will Not Migrate,Ativo,SB2PLUSMODEM,0034-GESAC Brasil WiFi,NOT_AVAILABLE,Santarém,-2.664630889892578,-55.60556411743164,PA,FTB-025605,2022-10-27,2027-10-27,Outros,,,,2024-10-31,0,Online,Viasat
PASI003927,PASI003927,icmbio,Will Not Migrate,Terminated,SB2PLUSMODEM,0034-GESAC Brasil WiFi,NOT_AVAILABLE,Santarém,-2.4434499740600586,-54.70844268798828,PA,FTB-004101,2023-01-30,2028-01-30,Outros,,,,2024-10-26,5,Atenção,Viasat
PASI003928,PASI003928,icmbio,Will Not Migrate,Ativo,SB2PLUSMODEM,0034-GESAC Brasil WiFi,NOT_AVAILABLE,Santarém,-2.4434499740600586,-54.70844268798828,PA,FTB-026582,2023-01-28,2028-01-28,Outros,,,,2024-10-30,1,Online,Viasat
PASI000498,PASF000685,icmbio,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3A19AE,AVEIRO,-2.6064510345458984,-54.33243942260742,PA,FTB-009921,2019-10-20,2024-10-20,Outros,5.476176738739014e-07,0.0,5.476176738739014e-07,2024-10-22,9,Offline,Viasat
ROSI000589,ROSI000589,icmbio,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC395EBC,Campo Novo de Rondônia,-10.573277473449709,-63.61817169189453,RO,FTB-014599,2024-09-26,2029-09-26,Outros,8.545070886611938e-05,4.08301129937172e-05,0.0001262808218598,2024-10-30,1,Online,SES
ALSI000074,ALSF000048,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC942AAC,,-9.7524995803833,-36.661319732666016,AL,FTB-000155,2019-01-15,2024-01-15,Escola,,,,2024-10-31,0,Online,Viasat
ALSI000304,ALSF000047,escola,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BC6C8C50,,-9.814444541931152,-36.66389083862305,AL,FTB-000320,2019-01-29,2024-01-29,Escola,4.267287340946496,0.4028258854523301,4.670113226398826,2024-10-22,9,Offline,Hughesnet
ALSI000194,ALSF000053,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCB6E590,,-9.776450157165527,-36.64131164550781,AL,FTB-000440,2019-02-06,2024-02-06,Escola,21.5568092642352,1.4166912771761415,22.97350054141134,2024-10-30,1,Online,SES
ALSI000437,ALSI000437,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,ARAPIRACA,-9.645299911499023,-36.68170166015625,AL,FTB-000375,2019-02-01,2024-02-01,Escola,,,,2024-10-29,2,Online,Viasat
ALSI000009,ALSF000051,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC945CFC,,-9.833612442016602,-36.55916595458984,AL,FTB-000797,2019-02-22,2024-02-22,Escola,,,,2024-10-29,2,Online,Viasat
ALSI000193,ALSF000052,escola,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BC6F2888,,-9.75779628753662,-36.615211486816406,AL,FTB-000739,2019-02-20,2024-02-20,Escola,63.45941580459476,8.322233123704791,71.78164892829955,2024-10-29,2,Online,Hughesnet
PISI000300,PISI000300,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,PICOS,-7.077600002288818,-41.46739959716797,PI,FTB-001553,2019-03-17,2024-03-17,Escola,,,,2024-10-30,1,Online,Viasat
ALSI000022,ALSF000001,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC752980,ARAPIRACA,-9.76389980316162,-36.58610153198242,AL,FTB-001116,2019-03-07,2024-03-07,Escola,0.1754258638247847,0.020918252877891,0.1963441167026758,2024-10-18,13,Offline,Viasat
CESI000136,CESF000520,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCDB6D18,ITAITINGA,-3.8958001136779785,-38.51530075073242,CE,FTB-004780,2019-05-23,2024-05-23,Escola,24.219790649600327,1.5903357062488794,25.810126355849206,2024-10-23,8,Offline,Hughesnet
PISI000334,PISI000334,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Piripiri,-4.264999866485596,-41.77899932861328,PI,FTB-001648,2019-03-19,2024-03-19,Escola,,,,2024-10-23,8,Offline,Viasat
PISI000336,PISI000336,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Piripiri,-4.263999938964844,-41.77799987792969,PI,FTB-001525,2019-03-16,2024-03-16,Escola,,,,2024-10-12,19,Offline,Viasat
PISI000335,PISF000460,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB6BE44,Piripiri,-4.271193027496338,-41.8840217590332,Piauí,FTB-006136,2019-06-10,2024-06-10,Escola,4.29099837038666,0.1306830523535609,4.421681422740221,2024-10-30,1,Online,Hughesnet
PISI000350,PISF000170,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCAE16CC,,-9.015965461730955,-42.69757843017578,PI,FTB-002154,2019-04-02,2024-04-02,Escola,115.0198156842962,12.608908597379925,127.62872428167611,2024-10-27,4,Atenção,Viasat
PISI000305,PISI000305,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,MADEIRO,-3.5833001136779785,-42.5703010559082,PI,FTB-006254,2019-06-11,2024-06-11,Escola,,,,2024-10-15,16,Offline,SES
ALSI000024,ALSF000049,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB7B628,,-9.723334312438965,-36.65500259399414,AL,FTB-003614,2019-05-02,2024-05-02,Escola,2.580008761957288,0.2289560791105032,2.808964841067791,2024-10-28,3,Online,Hughesnet
ALSI000091,ALSF000377,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6BF640,Arapiraca,-9.743888854980469,-36.70333480834961,Alagoas,FTB-003008,2019-04-18,2024-04-18,Escola,,,,2024-10-25,6,Offline,SES
